"year","state_abbr","state_name","population","violent_crime","homicide","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","rape"
2008,"AL","Alabama",4661900,21110,351,7346,11795,190416,50411,126539,13466,1618
2008,"AR","Arkansas",2855390,14649,165,2777,10244,110360,33912,69905,6543,1463
2008,"AZ","Arizona",6500180,31567,462,9809,19096,266653,58606,169460,38587,2200
2008,"CA","California",36756666,185329,2142,69388,104896,1080996,237811,650656,192529,8903
2008,"CO","Colorado",4939456,17480,165,3404,11760,139340,28054,97937,13349,2151
2008,"CT","Connecticut",3501252,10737,132,4043,5882,87210,15107,63212,8891,680
2008,"DC","District of Columbia",591833,8509,186,4430,3707,30211,3788,19958,6465,186
2008,"DE","Delaware",873092,6187,57,1847,3912,31385,6783,22045,2557,371
2008,"FL","Florida",18328340,126256,1168,36268,82848,758889,188472,506902,63515,5972
2008,"GA","Georgia",9685744,47353,640,17808,26571,387917,100564,247709,39644,2334
2008,"HI","Hawaii",1288198,3510,26,1085,2036,45944,9404,31424,5116,363
2008,"IA","Iowa",3002555,8651,77,1249,6388,73273,16598,52299,4376,937
2008,"ID","Idaho",1523816,3680,23,239,2839,31940,6748,23532,1660,579
2008,"IL","Illinois",12901563,67780,790,24054,38818,378355,78968,266815,32572,4118
2008,"IN","Indiana",6376792,21525,322,7580,11912,213639,48805,147334,17500,1711
2008,"KS","Kansas",2802134,11554,113,1681,8534,94882,19651,67826,7405,1226
2008,"KY","Kentucky",4269245,12690,201,4080,6952,114492,29556,77279,7657,1457
2008,"LA","Louisiana",4410796,29613,544,6241,21578,171179,45524,112091,13564,1250
2008,"MA","Massachusetts",6497967,30137,166,7077,21143,155919,36251,106913,12755,1751
2008,"MD","Maryland",5633597,35393,493,13203,20570,198165,38849,133983,25333,1127
2008,"ME","Maine",1316456,1572,31,333,829,32433,6559,24695,1179,379
2008,"MI","Michigan",10003422,51512,554,13246,33205,295100,74787,184558,35755,4507
2008,"MN","Minnesota",5220393,13853,110,4179,7759,149517,26558,112764,10195,1805
2008,"MO","Missouri",5911605,29701,456,7395,20238,216522,45763,150002,20757,1612
2008,"MS","Mississippi",2938618,8942,236,3079,4669,85488,25506,53730,6252,958
2008,"MT","Montana",967440,3013,40,204,2411,26300,3689,20834,1777,358
2008,"NC","North Carolina",9222414,43125,599,14323,25907,372763,111556,234480,26727,2296
2008,"ND","North Dakota",641481,1441,11,73,1026,13029,2336,9782,911,331
2008,"NE","Nebraska",1783432,5570,69,1297,3603,51350,8731,38394,4225,601
2008,"NH","New Hampshire",1315809,2054,14,421,1234,28387,4266,22714,1407,385
2008,"NJ","New Jersey",8682661,28351,376,12701,14152,199127,40402,138545,20180,1122
2008,"NM","New Mexico",1984356,12967,161,2151,9537,75718,20706,46995,8017,1118
2008,"NV","Nevada",2600167,18973,165,6486,11216,90006,24254,49814,15938,1106
2008,"NY","New York",19490297,77546,836,31787,42125,388599,65544,297962,25093,2798
2008,"OH","Ohio",11485910,40436,547,18706,16652,391667,102428,260788,28451,4531
2008,"OK","Oklahoma",3642361,19359,215,3698,13975,126535,35247,80265,11023,1471
2008,"OR","Oregon",3790060,9909,87,2656,5983,125169,21115,92677,11377,1183
2008,"PA","Pennsylvania",12448279,51044,705,18873,27981,300294,58687,219115,22492,3485
2008,"RI","Rhode Island",1050788,2656,31,880,1463,29895,5766,20926,3203,282
2008,"SC","South Carolina",4479800,32746,307,6595,24158,189950,45964,126316,17670,1686
2008,"SD","South Dakota",804194,2227,37,134,1494,13867,2683,10266,918,562
2008,"TN","Tennessee",6214888,44913,412,10804,31619,251089,65093,166793,19203,2078
2008,"TX","Texas",24326974,123585,1370,37739,76421,969865,230046,654435,85384,8055
2008,"UT","Utah",2736424,6165,41,1421,3788,92373,14766,70299,7308,915
2008,"VA","Virginia",7769089,20031,370,7470,10397,196726,32188,151191,13347,1794
2008,"VT","Vermont",621270,854,17,93,611,15903,3515,11802,586,133
2008,"WA","Washington",6549224,21888,193,6419,12623,249283,53136,167013,29134,2653
2008,"WI","Wisconsin",5627967,15507,146,5163,9070,155456,27459,116456,11541,1128
2008,"WV","West Virginia",1814468,5006,67,896,3654,45971,10840,31967,3164,389
2008,"WY","Wyoming",532668,1330,12,87,1046,14515,2198,11584,733,185
2009,"AK","Alaska",698473,4424,22,654,3235,20538,3600,15251,1687,513
2009,"AL","Alabama",4708708,21194,322,6265,13103,178007,48844,118072,11091,1504
2009,"AR","Arkansas",2889450,14905,179,2576,10772,109078,34753,68228,6097,1378
2009,"AZ","Arizona",6595778,28128,380,8199,17270,236721,54308,155976,26437,2279
2009,"CA","California",36961664,174934,1972,64093,100156,1009433,230198,615402,163833,8713
2009,"CO","Colorado",5024748,17022,159,3371,11223,134196,26637,95079,12480,2269
2009,"CT","Connecticut",3518288,10588,106,4001,5824,82625,15172,59992,7461,657
2009,"DC","District of Columbia",599657,8089,145,4404,3390,28495,3696,19267,5532,150
2009,"DE","Delaware",885122,5713,41,1680,3597,29685,6943,20836,1906,395
2009,"FL","Florida",18537969,113541,1017,30911,76112,712010,181884,479867,50259,5501
2009,"GA","Georgia",9829211,42073,566,14631,24553,360985,98606,229216,33163,2323
2009,"HI","Hawaii",1295178,3550,23,1030,2112,47516,9244,33415,4857,385
2009,"IA","Iowa",3007856,8485,38,1201,6356,70080,16419,49757,3904,890
2009,"ID","Idaho",1545801,3805,24,254,2952,31220,6682,23066,1472,575
2009,"IL","Illinois",12910409,64185,773,22923,36588,353347,77850,248821,26676,3901
2009,"IN","Indiana",6423113,21455,312,7347,12175,199907,48880,137190,13837,1621
2009,"KS","Kansas",2818747,11460,125,1786,8370,90930,19473,65499,5958,1179
2009,"KY","Kentucky",4314113,11000,184,3642,5643,108914,29880,72938,6096,1531
2009,"LA","Louisiana",4492076,28878,529,6150,20848,172619,46928,114102,11589,1351
2009,"MA","Massachusetts",6593587,30503,173,7467,21129,153178,34515,106799,11864,1734
2009,"MD","Maryland",5699478,33625,440,12007,20022,182295,36905,125771,19619,1156
2009,"ME","Maine",1318301,1580,26,399,780,31706,6729,23955,1022,375
2009,"MI","Michigan",9969727,49825,623,12427,32251,284019,76046,178628,29345,4524
2009,"MN","Minnesota",5266214,12874,74,3619,7392,139286,25580,105160,8546,1789
2009,"MO","Missouri",5987580,29513,387,7437,20083,201783,43591,140764,17428,1606
2009,"MS","Mississippi",2951996,8451,194,2969,4297,87327,29559,52329,5439,991
2009,"MT","Montana",974989,2798,32,228,2181,24826,3686,19528,1612,357
2009,"NC","North Carolina",9380884,37946,489,11825,23326,343707,107830,215923,19954,2306
2009,"ND","North Dakota",646844,1723,12,107,1308,12813,2426,9474,913,296
2009,"NE","Nebraska",1796619,5199,41,1220,3321,49731,8726,37496,3509,617
2009,"NH","New Hampshire",1324575,2125,11,454,1261,28790,4915,22748,1127,399
2009,"NJ","New Jersey",8707739,27113,319,11639,14114,180752,36945,128303,15504,1041
2009,"NM","New Mexico",2009671,12709,198,1932,9510,74639,21955,46182,6502,1069
2009,"NV","Nevada",2643085,18639,156,6028,11431,80976,22115,46463,12398,1024
2009,"NY","New York",19541453,75110,781,28141,43606,377537,62769,292897,21871,2582
2009,"OH","Ohio",11542645,38305,527,17670,15989,376446,104009,249777,22660,4119
2009,"OK","Oklahoma",3687050,18560,234,3358,13433,132350,38071,83813,10466,1535
2009,"OR","Oregon",3825657,9968,88,2499,6179,114780,19739,85064,9977,1202
2009,"PA","Pennsylvania",12604767,48188,664,17504,26394,277182,54772,204588,17822,3626
2009,"RI","Rhode Island",1053209,2678,32,785,1565,27558,5753,19403,2402,296
2009,"SC","South Carolina",4561242,30799,305,5753,23078,178310,45443,119250,13617,1663
2009,"SD","South Dakota",812383,1777,30,117,1129,14378,2621,10891,866,501
2009,"TN","Tennessee",6296254,41933,468,9653,29793,237157,63832,158309,15016,2019
2009,"TX","Texas",24782302,121684,1330,38022,74021,995082,240058,678455,76569,8311
2009,"UT","Utah",2784572,5998,39,1304,3714,91751,15258,69556,6937,941
2009,"VA","Virginia",7882590,18195,370,6342,9911,194020,31956,150374,11690,1572
2009,"VT","Vermont",621760,837,8,111,586,15010,3471,11090,449,132
2009,"WA","Washington",6664195,22412,190,6711,12928,245215,53047,168421,23747,2583
2009,"WI","Wisconsin",5654774,14650,146,4904,8482,147692,26813,111947,8932,1118
2009,"WV","West Virginia",1819777,5554,84,914,4086,46215,12005,31453,2757,470
2009,"WY","Wyoming",544270,1196,11,78,935,14243,2176,11310,757,172
2010,"AK","Alaska",714146,4537,31,594,3379,20259,3105,15535,1619,533
2010,"AL","Alabama",4785401,18363,275,4864,11869,168828,42484,115564,10780,1355
2010,"AR","Arkansas",2921588,14711,134,2369,10887,103820,32463,65796,5561,1321
2010,"AZ","Arizona",6413158,26528,408,6953,16976,226802,50932,154137,21733,2191
2010,"CA","California",37338198,164133,1809,58116,95877,981939,228857,600558,152524,8331
2010,"CO","Colorado",5047692,16339,129,3164,10816,135001,26196,97534,11271,2230
2010,"CT","Connecticut",3575498,10083,133,3553,5802,78259,15145,56413,6701,595
2010,"DC","District of Columbia",604912,8026,132,4325,3382,28802,4233,19514,5055,187
2010,"DE","Delaware",899792,5608,51,1839,3392,31078,7550,21593,1935,326
2010,"FL","Florida",18838613,101969,987,26086,69523,669035,169119,458454,41462,5373
2010,"GA","Georgia",9712157,39068,555,12372,24034,353449,96947,226161,30341,2107
2010,"HI","Hawaii",1363359,3603,25,1065,2136,45667,8706,31681,5280,377
2010,"IA","Iowa",3050202,8191,38,1012,6258,68740,16746,48194,3800,883
2010,"ID","Idaho",1571102,3464,22,213,2696,31436,6513,23594,1329,533
2010,"IL","Illinois",12841980,57132,704,20386,32976,349064,77472,242681,28911,3066
2010,"IN","Indiana",6490622,20983,268,6559,12396,199274,48570,137204,13500,1760
2010,"KS","Kansas",2859143,10602,97,1538,7821,89109,19315,63774,6020,1146
2010,"KY","Kentucky",4347223,10604,188,3748,5230,111170,30443,74488,6239,1438
2010,"LA","Louisiana",4545343,25241,500,5297,18214,165667,45437,110260,9970,1230
2010,"MA","Massachusetts",6555466,30737,214,6897,21842,154496,37903,105124,11469,1784
2010,"MD","Maryland",5785681,31607,426,11054,18899,173309,36704,118578,18027,1228
2010,"ME","Maine",1327379,1621,24,412,796,32900,7364,24547,989,389
2010,"MI","Michigan",9877143,48693,580,11522,31858,271501,74345,169748,27408,4733
2010,"MN","Minnesota",5310658,12515,96,3388,7233,136431,24415,103429,8587,1798
2010,"MO","Missouri",5995715,27440,420,6185,19390,200858,44197,140526,16135,1445
2010,"MS","Mississippi",2970072,7999,204,2777,4087,88596,30453,52784,5359,931
2010,"MT","Montana",990958,2733,25,154,2222,25409,3692,20166,1551,332
2010,"NC","North Carolina",9560234,34679,474,9620,22583,329202,102826,208057,18319,2002
2010,"ND","North Dakota",674629,1548,10,90,1203,12010,2000,9137,873,245
2010,"NE","Nebraska",1830141,5093,54,1020,3345,48827,8318,36896,3613,674
2010,"NH","New Hampshire",1316807,2204,13,450,1330,29230,5444,22789,997,411
2010,"NJ","New Jersey",8799593,27055,371,11818,13885,183042,38732,128754,15556,981
2010,"NM","New Mexico",2065913,12147,140,1616,9432,70776,21023,44503,5250,959
2010,"NV","Nevada",2704283,17929,158,5298,11508,75004,22286,42533,10185,965
2010,"NY","New York",19395206,76492,868,28630,44197,379710,65839,293232,20639,2797
2010,"OH","Ohio",11537968,36306,479,16486,15611,376836,107125,248581,21130,3730
2010,"OK","Oklahoma",3760184,18100,195,3345,13091,129464,37848,81303,10313,1469
2010,"OR","Oregon",3838332,9648,96,2421,5892,116657,20035,87494,9128,1239
2010,"PA","Pennsylvania",12717722,46612,653,16375,26112,276366,55206,204440,16720,3472
2010,"RI","Rhode Island",1052528,2709,29,782,1600,26959,6124,18432,2403,298
2010,"SC","South Carolina",4637106,27923,265,5017,21090,181098,46261,121544,13293,1551
2010,"SD","South Dakota",816598,2196,23,154,1634,15188,3192,11196,800,385
2010,"TN","Tennessee",6357436,38909,359,8361,28016,232855,64293,153729,14833,2173
2010,"TX","Texas",25253466,113231,1249,32843,71517,951246,228597,654626,68023,7622
2010,"UT","Utah",2775479,5925,53,1269,3620,88316,15095,67242,5979,983
2010,"VA","Virginia",8023953,17184,376,5678,9550,187403,30804,145990,10609,1580
2010,"VT","Vermont",625909,820,7,76,596,14160,3348,10373,439,141
2010,"WA","Washington",6742950,21138,154,5929,12476,249426,55192,168490,25744,2579
2010,"WI","Wisconsin",5691659,14167,155,4516,8305,142781,26636,107993,8152,1191
2010,"WV","West Virginia",1854368,5586,58,776,4390,41301,10778,28104,2419,362
2010,"WY","Wyoming",564554,1117,8,77,870,13869,2151,11126,592,162
2011,"AK","Alaska",723860,4416,30,576,3374,19094,2852,14854,1388,436
2011,"AL","Alabama",4803689,20166,299,4906,13591,173192,51119,111411,10662,1370
2011,"AR","Arkansas",2938582,14173,160,2357,10426,110430,34016,70645,5769,1230
2011,"AZ","Arizona",6467315,26789,397,7145,16748,229896,54695,155400,19801,2499
2011,"CA","California",37683933,154943,1792,54291,91195,973822,230075,596905,146842,7665
2011,"CO","Colorado",5116302,16085,155,3299,10346,132781,25725,96054,11002,2285
2011,"CT","Connecticut",3586717,9889,129,3689,5382,77205,15468,55067,6670,689
2011,"DC","District of Columbia",619020,7433,108,4094,3058,29654,3850,21347,4457,173
2011,"DE","Delaware",908137,5144,48,1558,3231,31163,7617,22001,1545,307
2011,"FL","Florida",19082262,98198,984,25622,66319,671200,170171,461408,39621,5273
2011,"GA","Georgia",9812460,36762,549,12266,21881,357235,96014,231543,29678,2066
2011,"HI","Hawaii",1378129,3465,20,994,2098,43874,8165,31240,4469,353
2011,"IA","Iowa",3064097,7883,44,824,6149,72043,17573,50472,3998,866
2011,"ID","Idaho",1583744,3202,35,188,2535,32875,6915,24629,1331,444
2011,"IL","Illinois",12859752,54523,781,20217,30495,344468,77719,237362,29387,3030
2011,"IN","Indiana",6516353,21619,306,6977,12578,206016,50571,140630,14815,1758
2011,"KS","Kansas",2870386,10209,111,1448,7528,88655,18712,63259,6684,1122
2011,"KY","Kentucky",4366814,10465,151,3705,5110,119037,32750,79586,6701,1499
2011,"LA","Louisiana",4574766,25373,506,5235,18370,168529,46242,113174,9113,1262
2011,"MA","Massachusetts",6607003,28232,184,6768,19626,148829,36403,101644,10782,1654
2011,"MD","Maryland",5839572,28817,399,10342,16876,166846,35823,114951,16072,1200
2011,"ME","Maine",1328544,1638,26,370,848,33829,7865,24886,1078,394
2011,"MI","Michigan",9876801,43731,617,10263,28507,251329,69755,156666,24908,4344
2011,"MN","Minnesota",5347299,12323,75,3385,6750,136183,25681,102354,8148,2113
2011,"MO","Missouri",6008984,26888,366,6275,18778,199085,44875,138879,15331,1469
2011,"MS","Mississippi",2977457,8009,232,2496,4418,89809,30722,54179,4908,863
2011,"MT","Montana",997667,2755,29,171,2189,23885,3347,19089,1449,366
2011,"NC","North Carolina",9651103,33421,498,9448,21516,337806,105534,215453,16819,1959
2011,"ND","North Dakota",684740,1699,24,91,1318,13334,2458,9891,985,266
2011,"NE","Nebraska",1842234,4672,68,993,2912,50894,8725,38060,4109,699
2011,"NH","New Hampshire",1317807,2864,16,509,1758,32756,6244,25398,1114,581
2011,"NJ","New Jersey",8834773,27203,380,12209,13608,189719,43238,129066,17415,1006
2011,"NM","New Mexico",2078674,11904,158,1720,9170,73549,21419,46730,5400,856
2011,"NV","Nevada",2720028,15452,139,4308,10092,70075,20342,40156,9577,913
2011,"NY","New York",19501616,77463,769,28405,45538,371837,65227,287361,19249,2751
2011,"OH","Ohio",11541007,35218,500,15991,15048,380572,112901,246744,20927,3679
2011,"OK","Oklahoma",3784163,17311,212,3288,12401,127618,36462,80064,11092,1410
2011,"OR","Oregon",3868229,9643,84,2237,6083,121869,20704,92059,9106,1239
2011,"PA","Pennsylvania",12743948,46189,639,16165,26046,283442,57966,208604,16872,3339
2011,"RI","Rhode Island",1050646,2586,20,744,1503,27976,6836,18765,2375,319
2011,"SC","South Carolina",4673348,27894,320,4631,21265,183243,47351,122255,13637,1678
2011,"SD","South Dakota",823593,2105,20,167,1415,15299,2927,11423,949,503
2011,"TN","Tennessee",6399787,38895,380,8082,28338,230900,62830,153928,14142,2095
2011,"TX","Texas",25631778,104734,1130,28620,67498,892810,215755,613131,63924,7486
2011,"UT","Utah",2814347,5547,50,1079,3517,84084,13170,64727,6187,901
2011,"VA","Virginia",8104384,16014,304,5425,8694,182902,30656,142476,9770,1591
2011,"VT","Vermont",626592,925,11,99,669,15086,3838,10720,528,146
2011,"WA","Washington",6823267,20152,163,5627,12042,244209,56561,162828,24820,2320
2011,"WI","Wisconsin",5709843,14268,138,4600,8340,139912,27167,104472,8273,1190
2011,"WV","West Virginia",1854908,5497,87,802,4236,39009,10245,26656,2108,372
2011,"WY","Wyoming",567356,1245,18,71,1010,12878,1864,10493,521,146
2012,"AK","Alaska",730307,4412,30,630,3169,20037,2950,15565,1522,583
2012,"AL","Alabama",4817528,21693,342,5020,15035,168878,47481,111523,9874,1296
2012,"AR","Arkansas",2949828,13851,174,2310,10134,109389,32673,70982,5734,1233
2012,"AZ","Arizona",6551149,28077,358,7383,18054,231701,52911,159808,18982,2282
2012,"CA","California",37999878,160944,1884,56521,94702,1049465,245767,635090,168608,7837
2012,"CO","Colorado",5189458,15951,152,3392,10285,139355,26163,101091,12101,2122
2012,"CT","Connecticut",3591765,10183,117,3709,5424,77169,14787,55904,6478,933
2012,"DC","District of Columbia",633427,7866,88,4037,3505,30757,3519,23575,3663,236
2012,"DE","Delaware",917053,5048,56,1498,3245,30707,7389,21880,1438,249
2012,"FL","Florida",19320749,94087,1009,23889,63929,632988,153563,442095,37330,5260
2012,"GA","Georgia",9915646,37675,583,12502,22447,339473,86992,223875,28606,2143
2012,"HI","Hawaii",1390090,3378,21,1125,1953,43419,7653,31901,3865,279
2012,"IA","Iowa",3075039,8167,49,962,6255,70357,17201,49116,4040,901
2012,"ID","Idaho",1595590,3348,30,243,2580,31825,7240,23203,1382,495
2012,"IL","Illinois",12868192,53556,770,19480,29725,332706,71100,235314,26292,3581
2012,"IN","Indiana",6537782,22544,307,6601,13975,197994,47689,136668,13637,1661
2012,"KS","Kansas",2885398,10292,85,1493,7609,91066,18874,65413,6779,1105
2012,"KY","Kentucky",4379730,9852,201,3547,4792,112800,29877,76199,6724,1312
2012,"LA","Louisiana",4602134,22839,489,5458,15737,162673,42037,112764,7872,1155
2012,"MA","Massachusetts",6645303,27047,121,6555,18721,143325,34635,99453,9237,1650
2012,"MD","Maryland",5884868,28086,373,10173,16303,162309,33803,113550,14956,1237
2012,"ME","Maine",1328501,1626,26,420,808,33398,7476,24931,991,372
2012,"MI","Michigan",9882519,44962,701,10423,29203,249249,65560,158609,25080,4635
2012,"MN","Minnesota",5379646,12419,99,3475,7207,138152,25378,104316,8458,1638
2012,"MO","Missouri",6024522,27189,390,5782,19490,199813,42510,140971,16332,1527
2012,"MS","Mississippi",2986450,7769,213,2277,4460,83933,28084,51520,4329,819
2012,"MT","Montana",1005494,2803,29,202,2180,26102,3920,20484,1698,392
2012,"NC","North Carolina",9748364,34464,479,9392,22609,328594,99323,213151,16120,1984
2012,"ND","North Dakota",701345,1723,25,127,1292,14297,2429,10687,1181,279
2012,"NE","Nebraska",1855350,4802,52,1128,2912,51203,8745,38301,4157,710
2012,"NH","New Hampshire",1321617,2841,15,471,1869,32074,5988,25024,1062,486
2012,"NJ","New Jersey",8867749,25727,388,11385,12919,181481,42338,122662,16481,1035
2012,"NM","New Mexico",2083540,11660,116,1847,8740,75094,21384,48247,5463,957
2012,"NV","Nevada",2754354,16763,124,4918,10790,77510,22120,45372,10018,931
2012,"NY","New York",19576125,79535,683,28633,47382,375268,64389,293562,17317,2837
2012,"OH","Ohio",11553031,34827,478,15396,15140,370435,105312,245372,19751,3813
